0.559571,0.087146,1.000000,0.627345,1.594018,1.121118,-0.066594,0.515552,0.905873,0.569711,0.295204,-3.591111,3.586648,-0.396850,4.025771,-0.098577,1.121038,0.399503,3.268552,5.344313,-4.341530,1.893845,-1.808839,1.548173,0.340357,2.168175,0.156979,1.137325,0.543235,1.711103,3.679575,-1.853293,1.244256,0.916935,0.121286,1.405777,0.976418,1.439728,1.064872,-0.106862,0.883282,0.987974,0.922763,0.348261,-2.093279,0.196381,-1.403498,2.136392,-0.656948,1.020596,0.289819,2.070335,1.228841,-2.237897,0.443149,3.010213,-0.075095,2.809274,-1.159974,2.096676,0.044276,-0.396682,-1.187053,-0.240867,3.160659,-0.094888,0.423811,0.049102,0.887520,0.474564,1.870180,1.119753,0.875709,0.399928,0.710319,0.339573,0.221591,0.330595,0.049677,0.774062,0.394235,1.963452,1.192502,0.326161,0.290997,0.713061,0.341253,0.222883,4.000000
0.698999,0.077550,1.000000,0.751035,1.331496,1.074443,-0.914851,0.658874,0.942779,0.835904,0.278477,3.812468,8.121689,16.931220,4.736781,3.574415,1.227953,2.210661,3.333891,17.298629,4.432566,2.849858,0.382180,1.207545,2.970879,1.149335,2.584868,1.412967,0.440663,0.612526,5.189515,-0.008160,1.098884,1.411931,0.001375,1.499112,1.412405,1.061390,1.000336,0.588575,1.411696,0.136778,1.405288,0.037078,-1.618911,0.029152,-1.426462,1.627654,-0.876391,1.005400,-1.861120,1.614871,0.878936,-1.605942,0.170738,3.030842,-0.027777,2.925574,-0.215249,1.937781,-0.005065,2.449696,-0.203175,-0.742158,3.011230,-0.133660,0.225802,0.021894,0.684109,0.268895,2.544147,1.190846,1.276232,0.204892,0.616058,0.212538,0.147967,0.476665,0.031886,0.867014,0.508190,1.706084,1.066136,0.548961,0.460754,0.655552,0.455384,0.178568,4.000000
0.484347,0.098944,1.000000,0.569685,1.755356,1.176191,0.203169,0.429280,0.942401,0.448800,0.314553,-6.011248,26.432496,-0.184091,7.756587,-0.023734,1.290346,-0.485267,4.804482,15.314875,-4.959958,5.141254,-5.674844,11.761323,-0.748026,6.549501,-0.114211,1.154129,-0.033587,5.091879,10.201320,-5.973502,3.429479,1.342593,0.000760,1.382339,1.342853,1.029405,1.000193,-0.049524,1.342464,0.083304,1.343750,0.027561,-2.175009,0.162524,-1.622662,2.208992,-0.734571,1.015624,0.174614,2.157345,1.007013,-2.195668,0.403142,3.517603,-0.161764,3.005001,-0.866139,1.763976,-0.015431,-0.224139,-0.814881,-0.923710,3.539418,-0.375581,1.122153,0.160856,1.767093,1.186035,1.489917,1.056928,0.363931,1.090062,1.082985,1.026871,0.401068,0.778466,0.057716,1.149589,0.811737,1.416209,1.042738,-0.078430,0.760271,0.769846,0.739439,0.240243,2.000000
0.575556,0.090372,1.000000,0.644680,1.551157,1.120099,-0.169423,0.528677,0.921545,0.598033,0.300619,-32.250446,378.680406,-3.509458,37.329966,-0.094012,1.157502,-0.045276,28.842463,59.285079,-31.772321,19.459712,-16.843721,8.453085,-12.615917,17.076314,-0.738796,1.013809,-0.360712,16.728959,9.359649,-16.000618,2.907419,1.562245,0.042005,1.867957,1.574798,1.186157,1.008035,0.269751,1.556021,0.566835,1.510816,0.204952,-2.284807,0.227842,-1.423503,2.331082,-0.610662,1.020254,0.750674,2.258781,1.271336,-2.558061,0.477328,3.847051,-0.185837,3.291460,-0.756284,1.796818,-0.012218,-0.480924,-0.702760,-0.704501,4.068877,-0.272376,0.929599,0.169268,1.625540,1.011357,1.607285,1.087950,0.047750,0.881142,1.401973,0.896673,0.411422,1.907505,0.216909,2.548607,1.960084,1.300254,1.027564,-0.306591,1.878906,1.399018,2.011800,0.465735,2.000000
0.661970,0.083061,1.000000,0.710390,1.407678,1.073145,-0.135904,0.633479,0.726077,0.676663,0.288203,-9.767734,16.708263,-4.168402,10.429537,-0.399673,1.067754,0.209841,9.375684,9.931578,-10.113241,4.087574,-11.257552,20.526783,-4.111170,11.964694,-0.343608,1.062815,0.454657,10.795682,12.456546,-11.875493,4.530649,1.301033,0.002987,1.367424,1.301989,1.050258,1.000735,0.084605,1.300555,0.125858,1.293857,0.054655,-1.427221,0.000294,-1.401545,1.427307,-0.981950,1.000060,0.037887,1.427179,0.049331,-1.423902,0.017136,2.728254,0.002694,2.768969,-0.125318,2.032208,0.000675,0.046718,-0.126623,0.076527,2.717759,0.037519,0.424401,0.089063,0.869027,0.504316,1.723178,1.188302,0.489935,0.383577,0.695762,0.293048,0.298434,1.114892,0.428382,2.292378,1.264899,1.812302,1.134548,0.783793,1.044875,1.772317,0.906297,0.654509,2.000000
0.589877,0.094249,1.000000,0.654783,1.527224,1.110032,-0.053722,0.549581,0.842479,0.591884,0.307000,0.850022,0.141130,1.220691,0.918426,1.329112,1.080473,-0.633989,0.800726,1.021055,0.975619,0.375673,0.702593,0.603570,2.064445,1.005476,2.053201,1.261913,0.387415,0.684641,2.394126,0.783465,0.776897,1.348703,0.000761,1.377545,1.348950,1.021198,1.000183,-0.416622,1.348579,0.070253,1.358384,0.027578,-1.615734,0.002841,-1.522757,1.616503,-0.942007,1.000476,0.470341,1.615346,0.156812,-1.626169,0.053297,2.964437,-0.002080,2.900302,-0.267553,1.963205,-0.000293,-0.886964,-0.266766,-0.086559,2.984553,-0.025719,0.044037,0.000037,0.053623,0.044407,1.207524,1.008399,0.457977,0.043857,0.015968,0.042039,0.006115,0.056894,0.000008,0.062204,0.056958,1.092093,1.001127,0.498809,0.056862,0.008894,0.056309,0.002889,0.000000
0.531047,0.094605,1.000000,0.605934,1.650346,1.141017,0.094149,0.484123,0.899801,0.513184,0.307580,3.045833,3.275273,5.006677,3.496405,1.431950,1.147930,-0.365506,2.690893,4.685504,3.480054,1.809772,2.052932,2.750861,4.261213,2.586562,1.647443,1.222047,-0.031952,1.724149,4.567459,2.138018,1.658572,2.092954,0.069186,2.397727,2.107926,1.137482,1.007154,-0.644232,2.085029,0.798029,2.207978,0.263032,-0.708041,0.103773,-0.242225,0.771791,-0.313848,1.090037,-0.195005,0.672652,0.992624,-0.673503,0.322138,2.800995,-0.034587,2.639952,1.336135,1.451330,-0.082883,-0.449227,1.412377,-0.194594,2.881481,-0.059106,0.296919,0.050444,0.686954,0.366086,1.876480,1.232949,0.423419,0.256338,0.624017,0.259342,0.224597,0.416347,0.194118,1.396521,0.591452,2.361175,1.420575,1.155413,0.331980,1.323084,0.244821,0.440588,3.000000
0.587872,0.080988,1.000000,0.649679,1.539222,1.105136,-0.249063,0.545899,0.921782,0.624309,0.284584,-1.861902,3.581327,0.663980,2.617068,0.253711,1.257586,0.032493,1.684589,4.994859,-1.755542,1.892439,0.098513,11.907130,8.511336,3.354896,2.536990,1.392948,1.240501,1.985354,13.069380,-0.742996,3.450671,1.905557,0.304515,3.132517,1.979807,1.582233,1.038965,0.966209,1.871549,1.688802,1.558002,0.551829,-1.297032,0.051979,-0.695860,1.315878,-0.528818,1.014530,1.626925,1.285502,0.801743,-1.379735,0.227988,3.202588,0.252537,3.828377,0.663929,2.111052,0.024435,-0.660715,0.586047,0.887059,2.937737,0.323841,0.595235,0.056352,1.154229,0.638506,1.807703,1.072696,1.115696,0.575973,0.760514,0.481213,0.237385,0.658362,0.088284,1.396521,0.719081,1.942092,1.092228,1.397745,0.632799,0.981892,0.527735,0.297126,3.000000
0.503303,0.089640,1.000000,0.580498,1.722658,1.153377,0.102779,0.452774,0.941430,0.497158,0.299400,35.428179,431.482539,65.375208,40.716986,1.605600,1.149282,-0.061168,31.764837,61.968552,36.492857,20.772158,17.470988,10.043161,23.171587,17.737221,1.306382,1.015239,-0.053953,17.333203,11.254733,17.719304,3.169095,2.766309,0.252093,3.390625,2.808702,1.207186,1.015324,0.038046,2.744797,1.261778,2.717389,0.502089,-1.119198,0.032183,-0.879247,1.132597,-0.776310,1.011972,-0.416278,1.112626,0.540661,-1.039399,0.179397,3.885508,0.219910,4.269872,1.676104,1.983496,0.003352,0.454324,1.632171,0.721117,3.756788,0.322692,1.774254,0.281931,2.659205,1.847238,1.439558,1.041135,0.233575,1.736804,1.704329,1.641998,0.530972,0.756101,0.020724,0.944271,0.768841,1.228173,1.016851,-0.171601,0.749446,0.431271,0.754203,0.143959,1.000000
0.543129,0.098781,1.000000,0.617594,1.619186,1.137104,0.073503,0.496771,0.884302,0.528186,0.314294,10.438839,24.622372,17.086570,11.424270,1.495638,1.094400,-0.151979,9.822630,14.220859,10.813096,4.962093,8.638454,4.393197,11.981252,8.858156,1.352567,1.025433,0.547420,8.533092,5.547924,7.693189,2.095995,1.387388,0.208325,2.128847,1.452592,1.465551,1.046998,0.406762,1.355159,1.247411,1.243430,0.456427,-1.411578,0.002884,-1.348189,1.412486,-0.954479,1.000643,-0.520897,1.411129,0.164003,-1.399828,0.053704,2.798966,0.205441,3.477036,0.040106,2.420030,0.046355,0.927659,-0.055970,1.083407,2.643259,0.402723,0.946675,0.015164,1.083239,0.953768,1.135748,1.007492,-0.736391,0.942865,0.394270,0.954877,0.123143,0.251056,0.014511,0.512999,0.275550,1.861727,1.097565,1.038269,0.240189,0.359044,0.187162,0.120463,1.000000
0.612410,0.090599,1.000000,0.672831,1.486257,1.098662,-0.140042,0.574618,0.826249,0.648850,0.300996,5.481543,18.723493,12.389783,6.789406,1.824870,1.238594,0.348012,4.632664,11.817264,4.791169,4.327065,7.112294,11.166947,11.745248,7.756056,1.514333,1.090514,-0.058053,6.727805,9.459827,7.418774,3.341698,2.037668,0.001586,2.123639,2.038008,1.042017,1.000167,1.010657,2.037500,0.132812,2.029696,0.039819,-1.466033,0.010769,-1.328436,1.469243,-0.904163,1.002190,0.082774,1.464418,0.270996,-1.463778,0.103772,3.503701,-0.009183,3.452074,0.568765,1.946180,-0.002023,0.927883,0.573082,-0.138184,3.493475,-0.063953,0.510338,0.043163,0.771797,0.546088,1.413319,1.070052,-0.163154,0.489650,0.560748,0.543516,0.207757,0.375191,0.005368,0.484514,0.381398,1.270362,1.016545,0.187373,0.372078,0.199405,0.377895,0.073264,1.000000
1.158506,0.126128,1.506976,1.207997,1.247500,1.042719,-0.961003,1.124988,1.189200,1.262049,0.355145,34.685891,392.372984,63.623068,39.591127,1.607003,1.141419,-0.047243,31.355748,59.954153,35.015181,19.808407,18.168235,6.653071,21.425963,18.337465,1.168426,1.009315,-0.554091,18.078458,8.295232,18.926904,2.579355,2.043026,0.019107,2.203539,2.047386,1.076270,1.002134,-1.234976,2.040732,0.526071,2.040749,0.138226,-1.388074,0.013612,-1.206055,1.392643,-0.866019,1.003291,0.021085,1.385778,0.348396,-1.366418,0.116669,3.431100,0.005495,3.409594,0.654743,1.942288,-0.001157,-1.256060,0.654954,0.177675,3.407167,0.021557,0.886462,0.054626,1.315117,0.914768,1.437652,1.031931,0.561912,0.872823,0.688416,0.771797,0.233723,0.431801,0.012606,0.572572,0.445217,1.286052,1.031068,-0.968972,0.423327,0.409007,0.465043,0.112276,1.000000
0.530154,0.100305,1.000000,0.607314,1.646595,1.145543,0.084239,0.481273,0.897056,0.524260,0.316710,9.663050,11.394624,13.334655,10.165866,1.311709,1.052035,-0.574959,9.346306,9.725411,10.547010,3.375592,6.635808,18.501292,14.540715,7.760321,1.873726,1.169461,0.642218,6.075033,11.942748,4.614102,4.301313,1.319379,0.032551,1.677468,1.330299,1.260971,1.008276,0.740855,1.314143,0.585109,1.250651,0.180418,-1.147412,0.002666,-1.092093,1.148444,-0.950933,1.000899,-0.832034,1.146906,0.158499,-1.129113,0.051630,2.466790,0.029885,2.769561,0.181855,2.211904,0.007377,1.572889,0.167237,0.426610,2.379764,0.128789,0.777875,0.074125,1.171976,0.819132,1.430754,1.053039,0.056066,0.755928,0.747307,0.757424,0.272259,0.184743,0.000679,0.224441,0.186369,1.204283,1.008806,-0.016310,0.183916,0.077393,0.188814,0.026061,1.000000
0.578754,0.095438,1.000000,0.646888,1.545862,1.117726,-0.070868,0.534860,0.878769,0.589342,0.308931,-3.915869,10.421362,0.150117,4.944970,0.030357,1.250815,-0.137834,3.197657,8.539890,-3.697044,3.228213,-4.312969,7.504927,0.602235,5.016823,0.120043,1.123959,0.281333,4.086198,8.985736,-4.551142,2.739512,1.063694,0.144663,1.704397,1.122512,1.518378,1.055297,0.443359,1.034438,1.075772,0.949219,0.380346,-1.470292,0.083013,-1.071733,1.495175,-0.716794,1.016924,-0.203699,1.457811,0.849669,-1.454634,0.288121,2.533986,0.061650,2.776130,-0.372663,2.235172,0.038373,0.647058,-0.423374,0.226104,2.403853,0.092226,0.534746,0.005998,0.648650,0.539708,1.201853,1.009279,0.228714,0.532279,0.223981,0.493588,0.077446,0.513793,0.047334,0.851699,0.553225,1.539517,1.076747,0.350296,0.493350,0.627257,0.459625,0.217564,4.000000
0.518393,0.097168,1.000000,0.595905,1.678121,1.149524,0.145717,0.470174,0.901270,0.495474,0.311718,4.106134,6.492041,7.306899,4.757209,1.535963,1.158070,-0.297954,3.460556,7.314736,4.504096,2.547948,3.275386,2.728383,5.767800,3.626759,1.590345,1.105308,-0.435270,2.913645,5.794057,3.568368,1.651782,1.516350,0.018222,1.704397,1.521748,1.120026,1.003560,0.127073,1.513654,0.371449,1.506052,0.134990,-1.011577,0.004728,-0.932706,1.013678,-0.920121,1.002077,-0.241841,1.010533,0.187766,-0.998395,0.068757,2.527927,0.013495,2.637103,0.508071,2.040147,0.001483,0.368914,0.503121,0.183683,2.504446,0.066233,0.303240,0.018081,0.493588,0.328980,1.500360,1.084882,0.126601,0.289195,0.355987,0.298379,0.134467,0.157642,0.008993,0.379372,0.181506,2.090138,1.151382,1.150324,0.146984,0.312114,0.122478,0.094830,4.000000
0.606719,0.094896,1.000000,0.666351,1.500710,1.098287,0.008291,0.571725,0.779354,0.617787,0.308051,-1.765740,1.215638,-0.506046,2.022461,-0.250213,1.145390,-0.158080,1.614179,2.728676,-1.622576,1.102560,-2.587974,0.849853,-1.680354,2.716154,-0.618652,1.049529,-0.698859,2.528471,2.438535,-2.474130,0.921875,1.252772,0.002010,1.315755,1.253440,1.049715,1.000533,0.196435,1.252439,0.112453,1.246582,0.044830,-1.273433,0.001389,-1.226000,1.273887,-0.962409,1.000357,0.072541,1.273205,0.088719,-1.274962,0.037265,2.526204,0.000621,2.541755,-0.020447,2.012124,0.000177,0.123893,-0.020766,0.023733,2.521544,0.007565,0.033863,0.000002,0.036283,0.033884,1.070788,1.000641,0.822332,0.033852,0.003568,0.033459,0.001329,0.048860,0.000002,0.050968,0.048880,1.042718,1.000407,0.247172,0.048850,0.003922,0.048493,0.001528,0.000000
0.666070,0.085091,1.000000,0.725370,1.378607,1.089030,-0.590816,0.622761,0.938135,0.749705,0.291703,-16.368256,84.897213,-0.725864,18.714817,-0.038786,1.143360,0.113074,14.670593,29.769629,-17.424285,9.213968,-3.730519,1.099771,-1.827285,3.870816,-0.472067,1.037608,-0.016522,3.655922,3.956737,-3.994819,1.048699,1.162331,0.021414,1.369614,1.171237,1.169374,1.007663,-0.074213,1.157809,0.435207,1.117513,0.146335,-1.438159,0.037233,-1.176344,1.450668,-0.810898,1.008698,0.048526,1.431817,0.539388,-1.495132,0.192959,2.600490,-0.015819,2.545958,-0.279431,1.980271,-0.001036,-0.122739,-0.274008,-0.104181,2.612645,-0.046624,0.038215,0.000005,0.042502,0.038276,1.110413,1.001604,0.090784,0.038184,0.008417,0.038139,0.002198,0.055523,0.000023,0.064808,0.055727,1.162957,1.003667,0.066239,0.055421,0.020092,0.054948,0.004831,0.000000
0.576594,0.101454,1.000000,0.657666,1.520528,1.140606,-0.467902,0.508797,0.992144,0.686508,0.318519,8.329451,13.421031,13.040396,9.089385,1.434684,1.091235,-0.902021,7.664709,12.868188,10.140058,3.663473,0.726238,0.516494,2.610176,1.018254,2.563384,1.354598,0.797950,0.570671,2.860654,0.606067,0.718675,1.305475,0.027510,2.011748,1.315828,1.528885,1.007930,1.949801,1.300777,0.894561,1.255859,0.165862,-1.385801,0.013167,-1.037997,1.390479,-0.746503,1.003376,1.270512,1.383311,0.487216,-1.415912,0.114747,2.691275,0.014343,3.049746,-0.074652,2.275388,0.004554,0.679289,-0.082534,0.407345,2.671771,0.051115,0.225596,0.137829,1.621972,0.432273,3.752193,1.916137,2.401091,0.148156,1.583799,0.088150,0.371253,0.090821,0.004602,0.286785,0.113084,2.536042,1.245127,1.311913,0.080849,0.255507,0.070977,0.067835,0.000000
0.509649,0.098958,1.000000,0.590597,1.693202,1.158830,0.122453,0.457091,0.930844,0.490249,0.314576,1.368486,0.482059,2.350856,1.518752,1.547887,1.109804,-0.143424,1.265841,2.160058,1.360268,0.694304,0.940211,0.418252,1.835224,1.122686,1.634673,1.110890,-0.313644,0.951181,2.187262,0.879374,0.646724,2.016669,0.059168,2.276219,2.029961,1.121312,1.006591,-0.573077,2.009685,0.721117,2.055457,0.243245,-1.322266,0.001227,-1.245058,1.322687,-0.941309,1.000319,0.681141,1.322053,0.127930,-1.325728,0.035028,3.338934,0.057941,3.521277,0.707274,2.062621,0.006272,-1.254218,0.687632,0.593188,3.381185,0.208217,1.716341,0.029774,1.995547,1.724208,1.157370,1.004584,-0.048488,1.712363,0.589789,1.695253,0.172551,0.144656,0.001632,0.211668,0.149695,1.413996,1.034838,0.379693,0.142167,0.108912,0.137198,0.040395,0.000000
0.465011,0.091957,1.000000,0.553221,1.807595,1.189694,0.186420,0.404430,0.983536,0.441453,0.303244,5.312397,12.317064,11.270694,6.344460,1.776462,1.194275,-0.022778,4.474316,11.155901,5.628037,3.509567,1.059572,0.665231,3.070100,1.331335,2.306031,1.170597,-0.078600,1.005975,4.204896,1.014199,0.815617,1.365539,0.003894,1.457386,1.366932,1.066174,1.001020,-0.648902,1.364831,0.226444,1.380460,0.062399,-1.226273,0.003021,-1.084458,1.227476,-0.883486,1.000981,0.505493,1.225664,0.208718,-1.233398,0.054963,2.591812,0.000873,2.541844,0.139455,1.949659,0.000039,-1.154395,0.139167,0.017726,2.613858,0.007436,0.051521,0.000148,0.088755,0.052905,1.677628,1.026857,1.284479,0.050897,0.048906,0.046725,0.012160,0.047183,0.000024,0.059471,0.047435,1.253737,1.005347,0.538170,0.047059,0.019466,0.046181,0.004942,0.000000
